subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
2nd to Broad,direction-1,7,14883,9th St,2021-01-01T17:10:00Z,10,37.3689,24.8653,62.2342,20.217427303360502,6.3763222079816515,21.8735771438205,20.0934,28.883699999999997,31.03785
2nd to Broad,direction-1,7,14883,9th St,2021-01-01T17:20:00Z,13,33.47507692307693,17.79653846153846,51.27161538461538,23.73059600832344,7.192486109538025,28.443528210996323,5.723800000000001,23.48,24.087599999999995
2nd to Broad,direction-1,7,14883,9th St,2021-01-01T17:30:00Z,22,35.72331818181818,23.78559090909091,59.50890909090909,23.545745658360982,9.538603245354865,22.27918498318894,10.602300000000001,35.7062,37.63435
2nd to Broad,direction-1,7,14883,9th St,2021-01-01T17:40:00Z,13,35.545923076923074,19.232,54.777923076923074,19.240611985509272,7.925371053353485,16.158110164153573,7.212600000000002,27.3518,27.474
2nd to Broad,direction-1,7,14883,9th St,2021-01-01T17:50:00Z,23,33.46778260869565,19.77991304347826,53.24769565217392,18.866731918082017,13.553426111346578,19.70776800570776,11.0486,27.889200000000002,29.521199999999997
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:00:00Z,21,26.210809523809523,21.98952380952381,48.20033333333333,16.424986440235035,24.752498378182043,36.00614849901796,10.3,24.528,26.448
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:10:00Z,10,32.4893,18.4231,50.9124,19.52676623424029,13.336142949393826,21.564172082414853,11.386800000000001,22.871199999999988,38.82459999999996
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:20:00Z,23,26.595782608695654,24.32282608695652,50.918608695652175,19.474634910702136,9.575505733865366,22.916676761574013,13.790399999999998,36.79840000000001,39.096
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:30:00Z,20,41.1194,18.9074,60.0268,17.862971021818172,7.403024854035929,17.619872278645765,10.179,27.185000000000006,29.991200000000006
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:40:00Z,14,32.28342857142857,26.340357142857144,58.62378571428571,24.936069203879335,8.027562371720828,27.014080098458546,20.0128,37.3477,40.0896
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T15:50:00Z,20,24.84345,18.36455,43.208,16.06179198390424,10.100532124987017,16.525312730538726,9.683100000000001,34.9525,35.61935
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:00:00Z,19,26.646894736842103,21.950526315789475,48.597421052631574,13.407133863460473,10.54638654478617,15.325451105616542,8.608,41.0166,41.4163
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:10:00Z,14,36.71771428571429,19.779285714285713,56.497,18.186752154029257,11.7077580421542,23.562381484705003,8.879,27.202200000000005,37.501149999999996
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:20:00Z,12,34.00508333333333,24.736,58.74108333333333,21.012813231490806,8.253960250581645,25.064002105367745,12.57,28.073800000000002,33.64629999999999
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:30:00Z,18,49.31766666666667,16.63138888888889,65.94905555555556,53.56361987394056,5.85805090190253,54.54970895535905,10.522,23.7631,28.0964
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:40:00Z,13,25.764153846153846,21.810846153846153,47.574999999999996,20.076271216895805,10.487570316380513,23.385942052153183,12.0206,35.97240000000001,37.5568
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T16:50:00Z,25,29.77344,25.19388,54.96732,20.119511578896077,4.007276416304054,20.897396543828133,19.944200000000002,28.7778,29.219
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:00:00Z,29,29.808172413793102,19.34655172413793,49.154724137931034,17.44964406732569,6.6832844555129105,18.590859831603407,8.881,25.345599999999997,26.548599999999997
