subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,m_excessTravel,sd_dwellTime,sd_travelTime,sd_runTime,sd_excessTravel,p10_travelTime,p90_travelTime,p95_travelTime,p10_runTime,p90_runTime,p95_runTime,buf_indx_runTime,buf_time_runTime
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:30:00Z,13,10.350384615384616,23.97107692307692,34.32146153846154,18.17407692307692,7.745149175865515,1.3284766627945497,7.538026295781771,1.3284766627945497,22.967399999999998,25.22,26.270799999999998,26.196399999999997,40.582800000000006,45.84619999999998,0.3357881029810899,45.8462s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:40:00Z,11,16.10709090909091,15.49309090909091,31.60018181818182,9.696090909090909,7.595594228953328,1.70346103298816,8.157781178950339,1.7034610329881599,13.066,17.505,17.844,21.315,42.242000000000004,43.19500000000001,0.3669225148301795,43.195s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:50:00Z,13,18.056153846153848,19.600076923076923,37.65623076923077,13.803076923076922,8.552134186331832,3.260949950079437,8.556785573974281,3.260949950079437,17.679,21.2042,24.66899999999999,30.084200000000003,49.583400000000005,50.562,0.3427259969235861,50.562s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:00:00Z,9,10.01211111111111,14.418444444444445,24.430555555555557,8.621444444444444,3.7926719290114073,1.018333333333333,3.711213518214464,1.018333333333333,14.079,14.689999999999998,15.911999999999999,19.9726,29.0952,29.6856,0.21510130756111423,29.6856s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:10:00Z,11,10.078818181818182,22.729090909090907,32.80790909090909,16.932090909090906,6.468231115508811,0.7504186104495877,6.896611841397853,0.7504186104495877,21.884,23.281,23.8085,27.762999999999998,44.95399999999999,45.65599999999999,0.3916156580868801,45.656s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:20:00Z,12,16.399666666666665,23.624,40.02366666666667,17.826999999999998,8.613639040217063,6.300824073087584,10.760303065462706,6.300824073087585,20.2357,24.1622,32.68569999999998,27.282899999999998,51.3536,56.27195,0.4059668862589632,56.27195s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:30:00Z,10,9.9063,23.5681,33.4744,17.771099999999997,10.62622617290719,0.9727688374486052,11.078021746784136,0.9727688374486052,22.9608,25.0057,25.37785,27.3723,37.35259999999999,50.81029999999997,0.517885309370742,50.8103s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:50:00Z,9,16.309666666666665,14.662,30.971666666666664,8.865,8.83807436605961,1.6294872659827688,8.738488913994226,1.629487265982769,12.958,16.1124,16.3172,23.6008,41.73319999999999,45.91759999999999,0.48256793843835755,45.9176s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:00:00Z,6,9.201166666666667,16.508499999999998,25.709666666666664,6.459499999999999,9.597273850769637,0.3520134940595323,9.515315289924272,0.3520134940595323,16.36,16.7975,17.012249999999998,18.6555,37.544,39.144999999999996,0.5225790558674429,39.145s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:10:00Z,12,9.483666666666666,16.607916666666668,26.091583333333332,6.558916666666668,5.018247998026499,2.251112995763867,5.224743168256448,2.251112995763867,14.462,18.0526,20.121899999999997,19.8255,31.3196,33.687349999999995,0.2911194222913518,33.68735s
