subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T16:10:00Z,25,26.57232,25.94808,52.5204,23.40345379554052,10.235286361895305,22.497761720150443,14.376400000000002,40.94500000000001,42.696999999999996
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T16:20:00Z,20,28.4633,25.67915,54.142450000000004,15.79272632741515,7.6158480419037,17.74103770914679,15.8543,36.414699999999996,37.56345
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T16:30:00Z,42,31.578095238095237,22.720309523809522,54.29840476190476,39.612208352063554,12.85901071658218,48.32611680566833,14.0774,31.731299999999997,40.01044999999996
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T16:40:00Z,24,31.144833333333334,14.947833333333334,46.092666666666666,26.826410796673564,8.36314962338881,25.751010446475547,4.887499999999999,24.1582,28.048349999999992
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T16:50:00Z,40,29.609025,23.934625,53.54365,24.274972654121225,18.711857245439802,33.681726307507546,11.588299999999998,29.7466,35.361849999999855
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:00:00Z,9,39.194,17.583333333333332,56.77733333333334,34.167573611539936,2.6415470372491945,35.18875386398331,15.7822,19.345399999999998,20.620199999999997
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:10:00Z,46,27.37895652173913,23.107130434782608,50.48608695652174,22.93549716337976,11.368569591658682,19.880006211519362,8.6445,36.3335,39.882000000000005
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:20:00Z,4,43.1485,23.6005,66.749,18.517035156849488,3.123357221537962,20.115046109815406,20.636899999999997,26.2997,26.34185
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:30:00Z,27,36.60048148148148,25.11088888888889,61.71137037037037,30.34630790414388,15.64852000948267,36.23451438057383,11.155999999999999,36.69400000000002,51.31239999999999
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:40:00Z,14,18.855214285714286,31.224857142857143,50.08007142857143,13.723475682082265,9.383094895831324,18.893318588913854,22.4968,41.83270000000002,49.5419
Broad to 2nd,direction-0,4,14908,10th St,2021-01-01T17:50:00Z,26,23.238846153846154,22.917961538461537,46.156807692307694,20.269114799995204,11.046918685247102,28.625289157693036,16.2155,32.018,35.273
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:00:00Z,11,40.69836363636364,24.053454545454546,64.75181818181818,12.88276763954646,10.614330816058413,16.307674627721646,17.006,37.427,40.686499999999995
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:10:00Z,31,26.637193548387096,18.347290322580644,44.98448387096774,20.844107906743265,6.536377529863405,18.844144966666203,10.276,27.975,30.848
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:20:00Z,16,31.837625,15.0893125,46.9269375,26.122351356325744,4.299590735853045,25.346774562637485,10.2195,20.8635,22.404
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:30:00Z,31,22.87248387096774,27.40367741935484,50.276161290322584,22.790918654690756,6.680899666896651,24.673128900481693,17.556,33.665,35.825
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:40:00Z,14,27.355642857142858,18.275142857142857,45.630785714285715,14.97404808124912,8.990124426769142,14.09356729520229,11.2415,33.070699999999995,33.664649999999995
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T15:50:00Z,23,38.79556521739131,17.117695652173914,55.913260869565214,50.21319349517804,10.127592401835074,46.8725856699137,6.1895999999999995,29.735000000000003,29.781799999999997
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:00:00Z,45,33.37713333333333,23.50931111111111,56.88644444444444,47.62152139364569,9.742138646160303,48.6843748130172,10.988199999999999,36.1824,36.204
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:10:00Z,25,48.36404,19.43916,67.8032,89.81998225036936,9.046861314290167,91.703892811774,9.462600000000002,29.07,33.280399999999986
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:20:00Z,20,35.79345,19.2448,55.03825,27.11925453771875,3.431962850982848,27.75626438325514,14.5932,22.414,22.4815
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:30:00Z,42,24.965119047619048,18.336666666666666,43.301785714285714,24.46986535810973,6.69012599198385,25.824214754463863,9.5931,25.998,28.488049999999998
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:40:00Z,24,21.517875,23.627333333333333,45.145208333333336,19.27580780760873,10.95838318234102,24.028569676404807,13.69,40.7423,44.48144999999999
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T16:50:00Z,40,18.50205,18.457175,36.959224999999996,13.06616981122997,7.178557125529278,14.846882691865847,10.3966,27.2027,28.01275
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T17:00:00Z,9,23.60677777777778,19.917555555555555,43.52433333333333,19.811738431910626,4.522030050516889,19.716212820924813,16.086399999999998,24.8156,27.1128
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T17:10:00Z,46,22.842673913043477,20.441304347826087,43.28397826086957,17.566807167122313,9.09917578897382,18.916420182228666,7.434,32.283500000000004,35.107749999999996
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T17:20:00Z,4,10.872,15.328,26.2,12.09609711160312,4.979932462728118,9.911316394236772,11.5197,20.2727,21.22535
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T17:30:00Z,27,26.79837037037037,14.167851851851852,40.96622222222222,38.85611852338964,5.038169659278012,40.17711986397361,8.7018,19.7854,19.8806
Broad to 2nd,direction-0,5,6114,9th St,2021-01-01T17:40:00Z,14,19.402214285714287,20.700714285714284,40.10292857142857,17.942802350282932,7.933032424650075,19.634826995630792,12.3459,27.998200000000004,31.272449999999996
