subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,m_excessTravel,sd_dwellTime,sd_travelTime,sd_runTime,sd_excessTravel,p10_travelTime,p90_travelTime,p95_travelTime,p10_runTime,p90_runTime,p95_runTime,buf_indx_runTime,buf_time_runTime
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:00:00Z,13,22.37923076923077,15.500538461538461,37.87976923076923,10.817088461538463,12.855603837457073,8.251769887074577,14.151898577893155,8.251769887074577,8.229800000000001,24.3236,29.820999999999984,27.4744,52.5098,58.674799999999976,0.5489745896429387,58.6748s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:10:00Z,26,19.375384615384615,23.773230769230768,43.14861538461538,19.089780769230767,35.22634571802976,6.127459129575275,34.333077699591016,6.127459129575275,16.0665,31.4665,33.909,22.1725,51.8645,60.367000000000004,0.3990483694993334,60.367s (~1.01 minutes)
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:20:00Z,12,23.65025,16.27525,39.9255,11.5918,41.07330207219328,4.157724183536426,42.17060077072221,4.157724183536425,13.179,20.985200000000003,23.71425,14.361,58.42660000000001,108.75984999999991,1.7240698300584818,108.75985s (~1.81 minutes)
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:30:00Z,23,20.053043478260868,16.389260869565216,36.44230434782609,11.90510652173913,10.647813542004595,9.731543413127284,8.492933722886567,9.46212365334577,3.7719999999999994,28.425600000000003,34.77769999999999,28.173000000000002,48.0794,52.78649999999999,0.44849511974258266,52.7865s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:40:00Z,6,16.295833333333334,26.422,42.71783333333333,21.73855,12.45081037389401,4.3453205635487935,11.920138898799234,4.3453205635487935,22.564999999999998,28.6495,28.649749999999997,32.565,53.985,59.5515,0.3940664905757549,59.5515s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T16:50:00Z,13,19.640615384615383,19.554000000000002,39.19461538461538,14.87055,17.382685832644228,11.650965410643018,24.889387589688575,11.650965410643018,10.0628,38.721199999999996,39.8502,22.8552,55.775400000000005,79.40119999999993,1.0258190881793008,79.4011999999999s (~1.32 minutes)
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:00:00Z,27,23.849740740740742,15.122518518518518,38.97225925925926,10.43906851851852,33.11132883005057,8.41759296112964,36.92301929440244,8.41759296112964,6.9323999999999995,28.0502,28.500700000000002,24.982400000000002,47.905800000000006,52.9761,0.3593284301939366,52.9761s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:10:00Z,9,16.183555555555554,21.684666666666665,37.86822222222222,17.001216666666664,9.229074765531903,7.233760260058388,10.816299873082498,7.233760260058388,16.3112,29.240799999999997,31.814399999999996,27.5516,49.99699999999999,53.747,0.41931669473671856,53.747s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:20:00Z,13,23.20653846153846,19.41376923076923,42.62030769230769,14.730319230769231,40.90019927338453,7.660314453443867,39.449980942928676,7.660314453443867,14.0366,25.726200000000002,32.49899999999998,19.9462,53.556000000000004,99.78919999999982,1.341353345461892,99.7891999999998s (~1.66 minutes)
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:30:00Z,12,13.609,15.677916666666667,29.286916666666666,10.994466666666666,7.4248151369702,10.358110405582787,9.499977468474077,10.358110405582787,8.241700000000002,34.452600000000004,37.25765,20.7485,43.829600000000006,44.70779999999999,0.5265451296511807,44.7078s
Fairmount to Spring Garden,direction-0,2,14910,Wallace St,2021-01-01T17:50:00Z,12,18.828666666666667,21.634416666666667,40.46308333333333,16.950966666666666,14.238449636832168,8.25664328072562,12.100175561899418,8.25664328072562,15.401399999999999,31.3403,34.8938,31.059199999999997,45.516,58.82539999999998,0.45380418776786213,58.8254s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:00:00Z,25,23.83696,13.14904,36.986,8.90656,13.774169909895358,8.756269085061286,15.160991076333588,8.524347193749403,3.9480000000000004,22.9262,26.27619999999999,18.744,51.56020000000001,57.411799999999985,0.5522576109879411,57.4118s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:10:00Z,13,18.51953846153846,17.12976923076923,35.649307692307694,12.686919230769231,12.499210745852347,6.737132873780534,13.778410015821947,6.737132873780534,10.049199999999999,26.4126,28.356199999999994,17.2292,51.806,52.4796,0.47210712906281477,52.4796s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:20:00Z,27,26.762555555555554,15.408777777777779,42.17133333333334,10.965927777777779,27.68440195285387,6.9776542528126795,30.259823263249192,6.9776542528126795,7.501800000000001,24.487000000000002,26.0402,16.0552,63.8614,75.09069999999998,0.7806100510615421,75.0907s (~1.25 minutes)
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:30:00Z,11,26.83809090909091,15.490181818181819,42.328272727272726,11.047331818181819,10.890480728182254,5.681033459119597,14.546547047948588,5.681033459119596,7.278,19.681,22.857,28.675,67.52199999999999,67.661,0.5984824241695321,67.661s (~1.13 minutes)
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:40:00Z,11,15.062181818181818,12.545454545454545,27.607636363636363,8.102604545454547,8.32147997435771,2.5079753333570234,7.734202509279508,2.5079753333570234,10.849,15.217,17.055,20.554000000000002,35.935,39.6265,0.4353456224233085,39.6265s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:50:00Z,28,14.978,14.538321428571429,29.51632142857143,10.095471428571429,10.57194797916042,3.2969146750164198,10.50458760822066,3.2969146750164193,10.9117,19.7215,20.87285,19.9255,42.283500000000004,48.70285,0.6500311570958923,48.70285s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:00:00Z,13,25.291923076923077,12.726615384615384,38.01853846153846,8.283765384615386,11.238334058491784,6.406021796435777,10.507600024231545,6.406021796435777,7.986,19.661400000000004,24.46219999999999,25.1556,48.5574,52.40919999999999,0.37851695832599863,52.4092s
