stop_id,stop_name,agency_id,stop_lat,stop_lon,daily_ons,daily_offs,average_load
SEPTA10,Roosevelt Blvd & Woodward St,SEPTA,40.071393,-75.038281,131.76075602935856,28.22809342262315,18.061404649706287
SEPTA1003,Oak Lane & Cheltenham Av,SEPTA,40.054567,-75.125045,59,43,11.103092783505154
SEPTA1006,Frankford Av & Princeton Av,SEPTA,40.034845,-75.044664,198.66754266545286,52.28534960481554,17.32024491577249
SEPTA1007,Frankford Av & Knorr St,SEPTA,40.032383,-75.050954,131.58062852180498,115.1101151514464,18.17842149858969
SEPTA1008,Cottman Av & Oxford Av,SEPTA,40.061288,-75.083657,535.6301790314949,90.60395525527105,15.300482750901413
SEPTA1009,Cottman Av & Summerdale Av,SEPTA,40.05432,-75.071664,139.26707722102458,50.072528348844145,15.506733398180767
SEPTA101,Pier 70 WalMart & Home Depot,SEPTA,39.92531,-75.141671,1129.5555855694013,1063.1606106612685,2.9841585802651855
SEPTA1013,Cottman Av & Roosevelt Blvd,SEPTA,40.044667,-75.054791,197.98966165413535,109.25315473999686,14.150167624137875
SEPTA1014,Cottman Av & Ditman St,SEPTA,40.031258,-75.036183,0,37,5.359223300970874
SEPTA1016,State Rd & Rhawn St,SEPTA,40.030759,-75.022543,0,4,3
SEPTA10185,Malvern Av & 65th St,SEPTA,39.980671,-75.252581,8,32,15.017543859649123
SEPTA10188,Malvern Av & 64th St - MBFS,SEPTA,39.982193,-75.249765,3,14,14.587719298245615
SEPTA10189,Malvern Av & Wynnewood Rd,SEPTA,39.982834,-75.248476,12,20,14.394736842105264
SEPTA1019,State Rd & Rhawn St,SEPTA,40.031363,-75.021712,40,2,10.746268656716419
SEPTA10200,Manayunk Av & Hermit St,SEPTA,40.021493,-75.212042,8.212414388696876,1.4622288659053366,17.8318350021367
SEPTA10201,Manayunk Av & Kingsley St,SEPTA,40.02404,-75.213996,13.82455649495663,2.205778371954843,17.38857799645037
SEPTA10205,Manayunk Av & Monastery Av,SEPTA,40.028956,-75.218155,24.91494714907937,6.340596502105455,16.241611636354985
SEPTA10206,Manayunk Av & Pennsdale St,SEPTA,40.02622,-75.215669,24.699021084554605,8.842072454828953,16.929396160911107
SEPTA10207,Manayunk Av & Rector St,SEPTA,40.026864,-75.216151,14.487935875890134,4.966644562456582,16.87298011837215
SEPTA10208,Manayunk Av & Ridge Av,SEPTA,40.019759,-75.210771,54.37425971860957,31.684547719222643,18.344911510993505
SEPTA10209,Manayunk Av & Roxborough Av,SEPTA,40.027525,-75.216492,11.821677423883306,41.07512688836218,16.85211021237189
SEPTA1021,Cottman Av & Ditman St,SEPTA,40.030819,-75.035629,367,31,7.536842105263158
SEPTA10210,Manayunk Av & Salaignac St,SEPTA,40.020939,-75.21163,11.96342346663824,4.3480073847720915,17.955354823260027
SEPTA10211,Manayunk Av & Seville St,SEPTA,40.022601,-75.212878,31.122204944638167,10.169784768894678,17.727980733244102
SEPTA1023,Cottman Av & Roosevelt Blvd,SEPTA,40.044289,-75.053907,122,172,13.287234042553191
SEPTA1024,Cottman Av & Bustleton Av - FS,SEPTA,40.047896,-75.060131,351.88437980148507,197.53283894468106,16.573648223392375
SEPTA1025,Cottman Av & Loretto Av,SEPTA,40.052166,-75.067618,50.89324359850676,20.26770437165174,16.79427586501749
SEPTA10255,Market St & 10th St,SEPTA,39.951512,-75.157213,239.82017241320912,440.8118676754075,8.180667216051784
SEPTA10257,Market St & 10th St,SEPTA,39.951573,-75.156563,163.21552501795244,77.83566489747047,13.260449830602392
SEPTA10258,Market St & 11th St,SEPTA,39.951782,-75.158109,303.81058376861597,182.60207559323777,14.295699513283568
SEPTA10259,Market St & 11th St - MBNS,SEPTA,39.951748,-75.159208,269.2671000402346,845.1425820833301,9.278205551825634
SEPTA10262,Market St & 12th St,SEPTA,39.951954,-75.15955,917.6986289671635,295.84900842151626,12.77239446482251
SEPTA10263,Market St & 13th St,SEPTA,39.95203,-75.161604,414.59196067267726,974.008312175173,10.635710389800723
SEPTA10264,Market St & 13th St,SEPTA,39.952154,-75.161261,595.1942024271648,287.9206489952329,17.33900340284361
SEPTA10266,Market St & 15th St,SEPTA,39.952547,-75.165475,843.9889337526403,2375.0968248619342,10.293151252119562
SEPTA1027,Cottman Av & Whitaker Av - FS,SEPTA,40.057512,-75.076887,36.0660180462812,65.97210917737233,12.805583473046962
SEPTA10272,Market St & 18th St,SEPTA,39.953119,-75.170173,321.0780997758532,910.9224230632277,14.259059254951058
SEPTA10275,Market St & 19th St,SEPTA,39.953319,-75.17172,254.9681039209414,479.40949141168517,14.557354038653228
SEPTA10279,Market St & 21st St,SEPTA,39.95387,-75.174918,91.83690476190476,27.885714285714286,15.865151515151515
SEPTA1028,Cottman Av & Oxford Av,SEPTA,40.061234,-75.083303,256.60993889151786,292.76933607328345,12.180539562394067
SEPTA10281,Market St & 22nd St,SEPTA,39.954069,-75.1765,272.0939449499589,164.9535082945377,14.446378642821925
SEPTA10282,Market St & 23rd St,SEPTA,39.954214,-75.177657,70.51720516211228,82.9836350030545,14.33024839813685
SEPTA10283,Market St & 23rd St,SEPTA,39.95409,-75.177929,120.66873419837816,132.5534431627311,10.941488971823604
SEPTA10285,Market St & 24th St,SEPTA,39.954253,-75.179251,2.9151755551523335,10.846934014271476,10.997630744445788
SEPTA10288,Market St & 2nd St,SEPTA,39.949894,-75.143852,73.77066861286674,301.23178534790156,2.876974604882652
SEPTA1029,Central Av & Cottman Av - FS,SEPTA,40.065501,-75.090083,4,2,6.5
SEPTA103,Oregon Av & Broad St,SEPTA,39.916922,-75.171166,880.0404761904762,800.2190476190476,12.013350203205276
SEPTA1030,Oak Lane Rd & Valley Rd,SEPTA,40.054932,-75.124558,36,47,9.61
SEPTA10311,Market St & 4th St,SEPTA,39.950401,-75.147085,386.97198133813544,10.560556627656203,6.718296037093148
SEPTA1032,Bridge St & Thompson St,SEPTA,40.004308,-75.067151,65,0,8.327868852459016
SEPTA10329,Market St & 6th St,SEPTA,39.950703,-75.150544,26.112652188254287,229.2265496208015,4.754408961302807
SEPTA10331,Market St & 7th St,SEPTA,39.950876,-75.152149,97.5009318560075,523.596675898318,4.695325845771156
SEPTA10338,Market St & 8th St,SEPTA,39.951191,-75.153365,906.6556634637247,150.22508278452133,11.895321919432838
SEPTA10340,Market St & 9th St,SEPTA,39.95133,-75.155714,76.51498805103877,443.37560115189103,7.341357451616386
SEPTA10341,Market St & 9th St,SEPTA,39.951382,-75.154958,455.31404737077025,53.19076097320472,12.888767809202035
SEPTA1036,Bridge St & Thompson St,SEPTA,40.004371,-75.067328,36,56,8.258620689655173
SEPTA1037,Richmond St & Westmoreland St - FS,SEPTA,39.984243,-75.099116,4,53,2.0172413793103448
SEPTA1041,Wyoming Av & 5th St,SEPTA,40.022751,-75.133384,48.16666666666667,113.83333333333334,12.82291666666667
SEPTA1042,Wyoming Av & Broad St,SEPTA,40.024605,-75.147691,56.08333333333332,391.00000000000006,6.46577380952381
SEPTA1045,Wyoming Av & Broad St,SEPTA,40.024552,-75.148247,253.71666666666664,86.68333333333332,8.47232142857143
SEPTA1046,Wyoming Av & 5th St,SEPTA,40.022653,-75.133632,127.96666666666667,38.7,13.237500000000002
SEPTA1047,Wyoming Av & Castor Av - MBNS,SEPTA,40.01831,-75.099041,3,19.08333333333332,11.24761904761905
SEPTA10485,McNulty Rd & Southampton Rd,SEPTA,40.109717,-74.986601,10.321623376623377,2.3,6.108254792826221
SEPTA105,Oregon Av & 24th St,SEPTA,39.919705,-75.188106,450.63968253968255,161.52301587301585,13.765605493133583
SEPTA1051,Willow Grove Av & Wyndmoor St - FS,SEPTA,40.073858,-75.197522,8.662698412698417,1.008080808080809,6.403646353646356
SEPTA1053,Township Line Rd & Greenwood Av - FS,SEPTA,40.092099,-75.136646,3.7431946708262487,2.5823898323898318,10.05339060399789
SEPTA1055,Cadwalader Av & Township Line Rd,SEPTA,40.081404,-75.116874,8.313492063492063,2.101190476190477,6.413924963924963
SEPTA1056,Cottman Av & Bustleton Av,SEPTA,40.04778,-75.060179,241.1105802092644,359.1783348230717,13.81527705703907
SEPTA1058,St Vincent St & Roosevelt Blvd,SEPTA,40.042634,-75.055653,38.94343200658989,17.96482464903518,2.031997616418669
SEPTA106,22nd St & Washington Av,SEPTA,39.939376,-75.179751,24.149999999999995,29.216666666666672,18.093589743589746
SEPTA1060,Township Line Rd & Cadwalader Av,SEPTA,40.081234,-75.11678,1.7758731035046829,2.2052492828808634,13.26244205877664
SEPTA10610,Middletown Rd & Bonsall Dr,SEPTA,39.918063,-75.440999,0,2,6.346534653465347
SEPTA1062,Royal Av & Mulford Rd - Bishop McDevitt HS,SEPTA,40.093822,-75.1566,35.3333333333333,0,35.4761904761905
SEPTA10629,Middletown Rd & Oriole Av,SEPTA,39.917903,-75.435475,0,2,5.977777777777778
SEPTA1063,Greenwood Av & Glenside Av,SEPTA,40.092353,-75.138325,7.1530108780108765,9.353632478632479,10.786270673770678
SEPTA1064,Glenside Av & Easton Rd,SEPTA,40.100581,-75.153309,8.331285381285381,20.995068820068823,9.49637188208617
SEPTA1066,Willow Grove Av & Wyndmoor Station,SEPTA,40.07409,-75.19751,0.9130341880341878,3.3317793317793316,6.463604984758827
SEPTA1068,Snyder Av & 29th St,SEPTA,39.92749,-75.194395,124.97857142857143,44.36666666666666,1.2770101483216236
SEPTA1069,Snyder Av & 20th St,SEPTA,39.925569,-75.179339,60.81190476190476,37.41428571428572,13.106782106782108
SEPTA107,Arch St & 22nd St,SEPTA,39.95605,-75.176079,131.66218418544332,73.28221187592531,20.113518299146495
SEPTA1072,Snyder Av & 18th St,SEPTA,39.92525,-75.17594,11.866666666666664,37.783333333333324,17.537356321839077
SEPTA1076,Fitzwatertown Rd & Jenkintown Rd - FS,SEPTA,40.125445,-75.164636,0.8704545454545449,4.353787878787878,13.610732323232321
SEPTA1077,Moreland Rd & Fitzwater Rd - MBFS,SEPTA,40.149638,-75.130703,0.2,2.758333333333333,19.42333333333334
SEPTA1078,Dresher Rd & Business Ctr Dr - MBFS,SEPTA,40.167604,-75.14541,4.45078502415459,2.066666666666671,8.193480841488096
SEPTA1079,Dresher Rd & Gibraltar Rd - MBNS,SEPTA,40.17358,-75.139676,0,0.4876373626373629,5.357280826058
SEPTA108,27th St & Girard Av,SEPTA,39.974077,-75.180363,20.849999999999998,77.56666666666666,10.91121794871795
SEPTA1081,Frankford Av & Unruh Av,SEPTA,40.031871,-75.05292,104.70832917512483,42.06885666792788,18.534742772707173
SEPTA10848,16th St & Moyamensing Av - FS,SEPTA,39.916251,-75.174768,33.90238095238096,1.8750000000000002,4.0156242596541105
SEPTA10849,Moyamensing Av & 17th St,SEPTA,39.915299,-75.176058,30.43080808080808,4.756493506493504,6.500261405261406
SEPTA1085,Moreland Rd & Fitzwatertown Rd,SEPTA,40.148805,-75.129795,3.476190476190473,1.142857142857143,9.386818495514149
SEPTA10851,Moyamensing Av & 18th St,SEPTA,39.914739,-75.177418,47.25833333333334,8.124999999999998,6.593145161290322
SEPTA1086,Fitzwatertown Rd & Jenkintown Rd - MBNS,SEPTA,40.125917,-75.164433,4.866071428571429,0.5,13.459821428571427
SEPTA1089,Tacony St & Comly St,SEPTA,40.013727,-75.056005,8,30,18.3953488372093
SEPTA1090,Torresdale Av & Cottman Av - FS,SEPTA,40.030174,-75.034947,198,88,11.432098765432098
SEPTA10909,North Gulph Rd & Freedom Business Ctr Dr,SEPTA,40.092413,-75.415918,0,3,16.8
SEPTA1091,Rhawn St & State Rd,SEPTA,40.031782,-75.022373,4,39,15.847826086956522
SEPTA10910,North Gulph Rd & Guthrie Rd,SEPTA,40.089932,-75.413091,0,1,17.01818181818182
SEPTA1092,State Rd & Linden  Av,SEPTA,40.045892,-74.994539,4,20,12.434782608695652
SEPTA1093,Grant Av & James St - FS,SEPTA,40.054396,-74.983809,32,6,8.470588235294118
SEPTA1094,Morrell Av & Frankford Av - FS,SEPTA,40.063667,-74.985667,40,19,11.714285714285714
SEPTA10940,Nedro Av & Park Av,SEPTA,40.042703,-75.142878,26.146421468257305,108.54499174608225,19.05450390655898
SEPTA1095,Knights Rd & Franklin Mill Blvd,SEPTA,40.091416,-74.965724,0,11,4.3428571428571425
SEPTA1096,Southhampton Rd & Roosevelt Blvd - FS,SEPTA,40.114695,-74.988392,4,19,4.869565217391305
SEPTA1097,County Line Rd & Bustleton Av - FS,SEPTA,40.134851,-75.009792,34,8,0.2857142857142857
SEPTA1099,Southampton Rd & Roosevelt Blvd,SEPTA,40.114722,-74.988641,4,8,5.478260869565218
SEPTA11,Comly Rd & Roosevelt Blvd - MBFS,SEPTA,40.104027,-75.000884,1,11,10.75
SEPTA1100,Knights Rd & Academy Rd - FS,SEPTA,40.091462,-74.966078,21,0,5.936507936507937
SEPTA1101,Morrell Av & Frankford Av,SEPTA,40.063429,-74.98568,23,93,10.855421686746988
SEPTA1102,Grant Av & James St - Torresdale Station,SEPTA,40.054325,-74.983927,41,36,5.379310344827586
SEPTA1104,Torresdale Av & Cottman Av,SEPTA,40.030264,-75.035065,4,66,9.20253164556962
SEPTA1105,Tacony St & Comly St,SEPTA,40.013923,-75.055933,33,7,16.093023255813954
SEPTA11055,North Warner Rd & North Gulph Rd - FS,SEPTA,40.084869,-75.401001,1,77,10.744186046511627
SEPTA1106,Frankford Av & Magee Av,SEPTA,40.03069,-75.054841,149.42914944103023,68.69034347145802,18.99370666533001
SEPTA1107,Bustleton Av & Devereux Av,SEPTA,40.03266,-75.072269,80.40347365079361,88.59355806804481,17.439784307271715
SEPTA1108,Battersby St & Devereux Av - FS,SEPTA,40.028262,-75.063826,22.981067251461987,9.29223817118554,10.558112272022047
SEPTA1109,Hawthorne St & Cottman Av,SEPTA,40.041258,-75.049051,17,41,8.788461538461538
SEPTA11098,Ogontz Av & 65th Av,SEPTA,40.053162,-75.150003,147.4930057972011,98.09577549840238,17.67043366669145
SEPTA111,Frankford Transportation Center - Rts 8 & R drop,SEPTA,40.022966,-75.078298,0,1602,4.357142857142857
SEPTA11102,Ogontz Av & 67th Av,SEPTA,40.056275,-75.149553,88.6469380135384,30.88560415768646,16.73984278243465
SEPTA11103,Ogontz Av & 67th Av,SEPTA,40.056132,-75.149424,31.705021116699,99.23217578777086,16.671484323643526
SEPTA11104,Ogontz Av & 68th Av,SEPTA,40.057578,-75.149359,84.5538657498569,25.895446999124207,16.198761942793453
SEPTA11105,Ogontz Av & 68th Av,SEPTA,40.057435,-75.149229,30.563434132250233,107.5409747174959,15.972822308745387
SEPTA11108,Ogontz Av & 71st Av,SEPTA,40.06218,-75.151659,35.286862266237705,189.80544977647173,13.214094791144493
SEPTA1111,Welsh Rd & Holme Av,SEPTA,40.056099,-75.028466,1,63,4.431372549019608
SEPTA11111,Ogontz Av & 74th Av,SEPTA,40.067054,-75.156371,173.40523980364068,12.341609389877588,11.296364973119154
SEPTA11112,Ogontz Av & 76h Av,SEPTA,40.070011,-75.157235,57.173303062849065,9.1449841418094,9.149674148491908
SEPTA11113,Ogontz Av & 76th Av,SEPTA,40.069885,-75.15707,8.19425690803114,73.88793888249931,8.05930547928987
SEPTA11115,Ogontz Av & 77th Av,SEPTA,40.070823,-75.157481,55.728737542189464,7.288618477153988,8.703466678948383
SEPTA11117,Ogontz Av & 78th Av,SEPTA,40.071618,-75.157726,70.54793190623391,3.570035514250312,8.260660722201068
SEPTA11119,Ogontz Av & 79th Av,SEPTA,40.072484,-75.157971,66.93227007570664,2.499711004080399,7.635928827467229
SEPTA1112,Holme Av & Pennypack St,SEPTA,40.056346,-75.019346,0,12,3.9
SEPTA11120,Ogontz Av & 80th Av,SEPTA,40.073306,-75.158216,63.20659975258717,1.9692579416107874,7.027165497009945
SEPTA11121,Ogontz Av & Andrews Av,SEPTA,40.061358,-75.151225,55.712467937443286,13.474298209528069,14.938140558235427
SEPTA11122,Ogontz Av & Andrews Av,SEPTA,40.061277,-75.151036,13.75897994978321,74.70989505956778,14.618809223055704
SEPTA11127,Ogontz Av & Church Ln,SEPTA,40.046452,-75.150821,77.98323897742254,33.59924431283177,19.297167963084895
SEPTA11128,Ogontz Av & Godfrey Av,SEPTA,40.048567,-75.150896,121.93155780452885,53.52211242318856,18.867997510289165
SEPTA1113,Crispin St & Willits Rd,SEPTA,40.054513,-75.010156,2,0,2.161290322580645
SEPTA11132,Ogontz Av & Limekiln Pk - FS,SEPTA,40.048242,-75.150797,48.89713849774484,212.0830327841874,19.923466608065237
SEPTA11133,Ogontz Av & Medary Av,SEPTA,40.049967,-75.150441,32.5498446216823,99.09910759371205,19.208053437222613
SEPTA11134,Ogontz Av & Middletown St,SEPTA,40.062323,-75.151919,206.82095721487983,49.42134960744828,14.548117506136183
SEPTA11135,Ogontz Av & Roselyn St,SEPTA,40.045754,-75.150292,1.6182460300826378,3.976991982828129,19.275327722781697
SEPTA11137,Ogontz Av & Tulpehocken St,SEPTA,40.065088,-75.155054,89.12233445526594,19.020206624860243,11.930124645958642
SEPTA11138,Ogontz Av & Washington Ln,SEPTA,40.068867,-75.156932,82.40732566837568,10.842604668941727,9.808289662960629
SEPTA1114,Banes St & Welsh Rd,SEPTA,40.085382,-75.039375,0,0,7.444444444444445
SEPTA1115,Darlington Rd & Welsh Rd,SEPTA,40.104226,-75.051923,0,1,2.235294117647059
SEPTA1116,Huntingdon Pk & Bethayres Station,SEPTA,40.118009,-75.067546,5,6,1.5294117647058822
SEPTA1117,Huntingdon Pk & Holy Redeemer Hosp - FS,SEPTA,40.10903,-75.080408,21,35,2.0508474576271185
SEPTA1120,Welsh Rd & Darlington Rd,SEPTA,40.104673,-75.052134,2,0,2
SEPTA1121,Welsh Rd & Banes St,SEPTA,40.08557,-75.039469,0,0,8.458333333333334
SEPTA11217,Old York Rd & Champlost Av,SEPTA,40.044483,-75.144515,97.1781113507399,62.55859742350774,23.143944695230154
SEPTA1122,Welsh Rd & Roosevelt Blvd,SEPTA,40.074596,-75.035188,15,9,5.523809523809524
SEPTA1123,Holme Av & Convent Av,SEPTA,40.056667,-75.019001,16,1,7.1891891891891895
SEPTA1125,Welsh Rd & Holme Av,SEPTA,40.056922,-75.02891,4,6,9.8
SEPTA1127,Hawthorne St & Cottman Av - FS,SEPTA,40.041303,-75.049252,41,4,9.553571428571429
SEPTA1128,Battersby St & Devereaux Av,SEPTA,40.028307,-75.063992,26.86898277161435,38.226733208312154,10.449163223346527
SEPTA1129,Bustleton Av & Deveraux Av,SEPTA,40.032892,-75.072279,92.61487891889563,60.95694053144,17.090167095008056
SEPTA113,Fisher Av & Rising Sun Av - FS,SEPTA,40.030329,-75.118658,123,60,14.270833333333334
SEPTA1131,G St & Hunting Park Av - FS,SEPTA,40.011213,-75.112453,40.41746031746033,24.788708513708514,5.951445849472166
SEPTA1133,Aramingo Av & Moyer St,SEPTA,39.975552,-75.120832,31.648015873015872,16.88313492063492,3.0173064918851438
SEPTA11334,Old York Rd & Pavilion Dr,SEPTA,40.089897,-75.126504,29.97874895642831,84.29910566331989,19.065263794417724
SEPTA1135,G St & Hunting Park Av,SEPTA,40.011926,-75.112131,19.06593129093129,21.261438561438563,4.826911976911975
SEPTA1137,Frankford Av & Hellerman St,SEPTA,40.029525,-75.056136,196.5832354178329,91.66403177146209,19.597672370180153
SEPTA1138,Frankford Av & Levick St,SEPTA,40.028593,-75.057878,170.17825398715487,70.69024876911874,20.163931073405323
SEPTA1139,78th St & Lindbergh Blvd - FS,SEPTA,39.903824,-75.243247,78,25,17.56
SEPTA114,Tabor Rd & 5th St,SEPTA,40.034731,-75.130721,75,76,18.28301886792453
SEPTA1140,Elmwood Av & Island Av,SEPTA,39.912909,-75.243448,5,13,17.25
SEPTA1141,67th St & Elmwood Av - FS,SEPTA,39.920577,-75.232993,62,44,1.9275362318840579
SEPTA1142,65th St & Elmwood Av,SEPTA,39.922162,-75.230191,61,33,21.14
SEPTA11422,Oregon Av & 19th St,SEPTA,39.917733,-75.179473,109.3579365079365,95.84722222222221,11.552615914786967
SEPTA1143,65th St & Woodland Av,SEPTA,39.925568,-75.234219,200,122,16.094117647058823
SEPTA1144,Church Ln & Chester Av - FS,SEPTA,39.926773,-75.246162,133.45,53.53333333333333,15.404516539440204
SEPTA1145,Frankford Av & Hawthorne St,SEPTA,40.027631,-75.061855,109.10145103864143,60.969283069012164,21.030663305750924
SEPTA1146,69th Street Blvd & Marshall Rd - FS,SEPTA,39.95419,-75.258503,142.74166666666667,52.88333333333333,23.043514328808445
SEPTA11468,Oregon Av & 4th St - FS,SEPTA,39.914594,-75.154839,208.3899897187436,283.04928764046406,7.543077230025319
SEPTA1148,69th St Transportation Center South Terminal,SEPTA,39.962079,-75.258284,4040.6880952380952,2285.1130952380954,7.585610355253213
SEPTA1149,69th St & Marshall Rd,SEPTA,39.954154,-75.258669,59.477380952380955,86.25119047619047,22.963817022872142
SEPTA1150,Church Ln & Baltimore Av,SEPTA,39.941192,-75.256232,47.84047619047619,89.73452380952381,20.420238095238094
SEPTA11506,Overbrook Av & 54th St,SEPTA,39.994851,-75.233853,0,113,2.8947368421052633
SEPTA1151,Church Ln & Chester Av,SEPTA,39.926586,-75.246292,85.39404761904763,121.44166666666668,17.03605174353206
SEPTA1152,68th St & Greenway Av,SEPTA,39.923863,-75.239842,8,54,17.950617283950617
SEPTA11526,Oxford Av & Bridge St,SEPTA,40.028403,-75.08527,24.77885121672274,16.843121013833088,17.563412992495298
SEPTA11528,Oxford Av & Dyre St,SEPTA,40.024063,-75.084428,13.707248035761971,16.991615133232784,16.10049051016954
SEPTA1153,65th St & Woodland Av,SEPTA,39.925667,-75.234549,135,155,16.432098765432098
SEPTA1154,65th St & Elmwood Av,SEPTA,39.922216,-75.230439,53,128,14.621951219512194
SEPTA11552,Oxford Av & Pratt St,SEPTA,40.026206,-75.084796,145.89399449449758,33.540383772574174,17.465492548283777
SEPTA1156,Passyunk Av & Island Av,SEPTA,39.913354,-75.242691,38,27,17.48
SEPTA1157,78th St & Lindbergh Blvd,SEPTA,39.903735,-75.243342,5,42,15.53061224489796
SEPTA1158,Frankford Av & Battersby St,SEPTA,40.027194,-75.064789,188.92101405216732,112.65713756917316,21.475627572592256
SEPTA1159,Frankford Av & Comly St,SEPTA,40.026702,-75.067735,74.25083556364515,42.214603288868,19.72840071932666
SEPTA1160,Philadelphia Airport Terminal B,SEPTA,39.877266,-75.244295,333.234126984127,304.4753968253968,8.478061713191023
SEPTA11623,Park Av & Chew Av,SEPTA,40.039812,-75.143446,20.599668488287467,245.0671090956092,17.889499884276077
SEPTA11624,Park Av & Grange St,SEPTA,40.041356,-75.14312,19.863541711131848,132.90787006981333,18.663581054311475
SEPTA1167,23rd St & Race St - FS,SEPTA,39.957863,-75.177077,10,1,14.666666666666666
SEPTA1169,City Av & Bala Av,SEPTA,40.000287,-75.228626,45,89,10.652941176470588
SEPTA117,Tabor Rd & 5th St,SEPTA,40.034723,-75.13104,74,53,16.92982456140351
SEPTA1175,Germantown Av & Westview St,SEPTA,40.052451,-75.185754,19.686105561105563,8.197446997446999,11.910666503635252
SEPTA1176,Germantown Av & Butler St,SEPTA,40.011083,-75.151597,45.242476967476975,81.2967365967366,23.263086175976802
SEPTA1178,Germantown Av & Rising Sun Av,SEPTA,40.003973,-75.149285,64.51857864357865,74.81045621045621,18.603706650799673
SEPTA1179,Germantown Av & Lehigh Av,SEPTA,39.993198,-75.147956,155.16817904317907,298.9429459429459,16.6639263290473
SEPTA118,Fisher Av & Rising Sun Av,SEPTA,40.030195,-75.118635,81,108,12.62
SEPTA1180,12th St & Girard Av,SEPTA,39.971126,-75.155792,99.73727938727937,203.36925019425016,14.65861063219934
SEPTA1181,12th St & Washington Av,SEPTA,39.937513,-75.163099,55.51969696969695,106.87748917748917,13.848789231601733
SEPTA1182,Oregon Av & 11th St,SEPTA,39.916073,-75.166353,35.01132478632478,80.9133089133089,10.953981785682815
SEPTA1183,11th St & Washington Av,SEPTA,39.937036,-75.161436,122.43424908424909,57.50238095238094,16.69014136904762
SEPTA1185,11th St & Girard Av,SEPTA,39.970613,-75.154117,194.79126967803438,115.97777173806581,16.093482409586557
SEPTA1186,Germantown Av & Lehigh Av,SEPTA,39.992957,-75.147851,281.89898573648577,159.4400210900211,17.714661056156956
SEPTA1188,Germantown Av & Erie Av,SEPTA,40.009019,-75.15066,808.7735622220918,359.36780131633077,22.07458417170044
SEPTA1189,Germantown Av & Butler St,SEPTA,40.010796,-75.151291,122.06388627712155,45.55712179976886,22.677922275590014
SEPTA119,C St & Roosevelt Blvd,SEPTA,40.026943,-75.117407,20,50,12.29
SEPTA1190,Germantown Av & Westview St - FS,SEPTA,40.052691,-75.18573,19.88589466089466,32.11938755688756,12.852576459998335
SEPTA11944,Poplar St & 28th St,SEPTA,39.973046,-75.182067,10.669946084174894,60.239589705941306,13.889962499060207
SEPTA1195,NA,SEPTA,NA,NA,0,0,9.08333333333333
SEPTA12,Decatur Rd & Drummond Rd - MBNS,SEPTA,40.08669,-74.999663,22,18,9.64179104477612
SEPTA12058,Pulaski Av & 17th St,SEPTA,40.011155,-75.155863,42.89634670884671,10.330416805416808,8.221354105031791
SEPTA1206,19th St & Girard Av,SEPTA,39.972543,-75.167528,98.98737022969861,189.61747646591593,18.592505749151474
SEPTA121,Wissahickon Av & Cathedral Rd - FS,SEPTA,40.067141,-75.230958,3.98333333333333,1.7186147186147178,1.4992279942279945
SEPTA1216,9th St & Washington Av,SEPTA,39.936235,-75.158381,16.999999999999996,15.333333333333332,8.66304347826087
SEPTA12196,Richmond St & Allegheny Av,SEPTA,39.983071,-75.101401,355.490984385313,121.14931178799412,3.614670417375308
SEPTA122,Ridge Av & Summit Av,SEPTA,40.056965,-75.236237,50.484213516288825,14.943457505126306,4.552667658081359
SEPTA1220,8th St & Spring Garden St - MBFS,SEPTA,39.960969,-75.151862,12.459063159063158,4.187129537129538,7.482779935244725
SEPTA12218,Richmond St & Somerset St,SEPTA,39.978168,-75.110709,64.11184220445617,34.11672733795525,1.5478520790089174
SEPTA12253,Ridge Av & Cathedral Rd,SEPTA,40.06403,-75.239423,40.80741867609513,86.16869166780928,11.203896627733522
SEPTA12261,Ridge Av & Osborn St - MBFS,SEPTA,40.016331,-75.210557,72.49129546699541,38.093713717184244,16.165709957611835
SEPTA12269,Ridge Av & Fountain St - FS,SEPTA,40.037915,-75.22242,149.49878067390355,31.89353247222408,11.654694973999648
SEPTA1227,Frankford Av & Gregg St Loop,SEPTA,40.053917,-75.005394,220.8871264700212,16,1.4092484705552701
SEPTA12270,Francis St & Field St,SEPTA,39.969466,-75.164326,15.849435286935284,5.031379731379732,11.316242177960929
SEPTA12274,Ridge Av & Green Ln,SEPTA,40.03411,-75.215822,130.01150571994225,167.79715782153863,15.163211297053357
SEPTA12275,Ridge Av & Green Ln,SEPTA,40.034155,-75.216082,138.96509810708727,67.11763949844446,13.828287160259997
SEPTA12278,Ridge Av & Hermit St,SEPTA,40.023422,-75.207816,35.61578380769558,70.58814334959845,13.416272198712154
SEPTA1229,Fordham Rd & Grant Av - FS,SEPTA,40.064259,-74.99936,3,2,3.217391304347826
SEPTA12293,Ridge Av & Jefferson St,SEPTA,39.977367,-75.169566,71.01839638621723,56.82728690136095,16.421450642037357
SEPTA12296,Ridge Av & Lauriston St,SEPTA,40.020695,-75.209976,11.276740158706103,10.690792214321625,14.6315306794004
SEPTA12299,Leverington Av & Ridge Av,SEPTA,40.035737,-75.217272,59.639999787793926,42.28363752260813,14.207714093534985
SEPTA123,Ridge Av & Lyceum Av,SEPTA,40.032921,-75.214703,167.42691529316915,119.36474511470641,12.950151432544482
SEPTA12300,Ridge Av & Leverington St,SEPTA,40.035568,-75.217284,30.724840269809317,71.1672962185733,14.973202180922767
